company_id,company_name,employee_count,employee_count_low,n_sectors,sectors,n_divisions,divisions
79099112,Jørn Bolding A/S,14,14,1,Handel,1,Agenturhandel med maskiner
79117811,Irene Rønne ApS,12,12,1,Handel,1,Tøjforretninger
79120618,Geopal System A/S,23,23,1,Elektronikindustri,1,Fremstilling af kommunikationsudstyr
79132217,Budweg Caliper A/S,142,142,2,Transportmiddelindustri; Ejendomshandel og udlejning,2,Fremstilling af andre dele og tilbehør til motorkøretøjer; Udlejning af erhvervsejendomme
79152013,Metalservice Horsens A/S,12,12,1,Handel,1,Engroshandel med metaller og metalmalme
79155128,Visuel A/S,9,9,1,Bygge og anlæg,1,Anden bygge- og anlægsvirksomhed
79162728,Team Danmark,52,52,1,Kultur og fritid,1,Sportsklubber
79172715,DANTECH - Danish Technology Center,3,3,1,Rådgivning mv.,1,Rådgivende ingeniørvirksomhed inden for produktions- og maskinteknik
79205311,Scanket A/S,29,29,1,"Træ- og papirindustri, trykkerier",1,Fremstilling af andre papir- og papvarer
79206318,KOMiT a.m.b.a,17,17,1,Forlag  tv og radio,1,Anden udgivelse af software
79218928,Precision Technic Defence A/S,12,12,1,Handel,1,Engroshandel med andre maskiner og andet udstyr
79256013,DanBred P/S,4,4,1,Handel,1,Engroshandel med levende dyr
79270512,EQ Search & Selection,1,1,1,Rådgivning mv.,1,Public relations og kommunikation
79278912,Tømrer & Snedkerfirmaet PEF A/S,3,3,1,Bygge og anlæg,1,Tømrer- og bygningssnedkervirksomhed
79288128,Thyborøn Skibssmedie A/S,48,48,1,Metalindustri,1,Fremstilling af andre færdige metalprodukter i.a.n.
79293210,AVS Danmark A/S,16,16,1,Handel,1,Ikke-specialiseret engroshandel
79293717,Ole Mikkelsen A/S,12,12,1,Bygge og anlæg,1,Anlæg af ledningsnet til væsker
79296813,A-Z Snedkeriet,3,3,2,Møbel- og anden industri mv.; Bygge og anlæg,2,Fremstilling af andre møbler; Tømrer- og bygningssnedkervirksomhed
79300314,ROTA-DAN A/S,6,6,1,Handel,1,Ikke-specialiseret engroshandel
79300918,FlowCon International ApS,31,31,1,Maskinindustri,1,Fremstilling af andre haner og ventiler
79301515,Guldsmed Boye ApS,20,20,1,Handel,1,Detailhandel med ure
79324612,Thomas Søndergaard Thomsen,4,4,1,Rådgivning mv.,1,Arkitektvirksomhed
79327115,Lenze A/S,15,15,1,Handel,1,Engroshandel med andre maskiner og andet udstyr
79332216,A/S Global Risk Management Ltd.,44,44,1,Handel,1,Engroshandel med fast
79348619,Gymnastikhøjskolen I Ollerup,110,110,2,Ejendomshandel og udlejning; Undervisning,2,Udlejning af erhvervsejendomme; Anden undervisning i.a.n.
79355313,Thorvald Rein Statsautoriseret Revisionsaktieselskab,9,9,1,Rådgivning mv.,1,Bogføring og revision; skatterådgivning
79364215,Andelsboligforeningen Solholm,1,1,1,Ejendomshandel og udlejning,1,Private andelsboligforeninger
79412910,Investeringsfondsbranchen,NA,NA,1,Andre serviceydelser  mv.,1,Erhvervs- og arbejdsgiverorganisationer
79427217,Royal Greenland,NA,NA,1,Handel,1,Engroshandel med fisk og fiskeprodukter
79436216,Hans Just A/S,60,60,1,Handel,1,Engroshandel med vin og spiritus
79443719,Hadsten Tip-Service A/S,15,15,1,Transportmiddelindustri,1,Fremstilling af karosserier til motorkøretøjer; fremstilling af påhængsvogne og sættevogne
79445215,CHRISFISH DANMARK A/S,36,36,1,Handel,1,Engroshandel med fisk og fiskeprodukter
79524115,Eurowrap A/S,47,47,2,"Træ- og papirindustri, trykkerier; Ejendomshandel og udlejning",2,Fremstilling af papir og pap; Udlejning af erhvervsejendomme
80003412,Børnehuset Balder,29,29,1,Sociale institutioner,1,Aldersintegrerede institutioner
80025610,British Embassy Copenhagen,NA,NA,1,Andre serviceydelser  mv.,1,Eksterritoriale organisationer og organer
80072716,Teater Nordkraft,19,19,1,Kultur og fritid,1,Teater- og koncertvirksomhed
80149212,Norisol A/S,406,406,1,Bygge og anlæg,3,Anden bygningsinstallationsvirksomhed; Tømrer- og bygningssnedkervirksomhed; Anden bygningsfærdiggørelse
80199228,Lægehuset GL. Stillingvej 409,12,12,1,Sundhedsvæsen,1,Alment praktiserende læger
80219512,EMCO Controls A/S,20,20,2,Elektronikindustri; Maskinindustri,2,Fremstilling af udstyr til måling; Fremstilling af hydraulisk udstyr
80224516,I/S Lægerne Morten Børupsgade,12,12,1,Sundhedsvæsen,1,Alment praktiserende læger
80237413,Lægehuset i Mørkhøj I/S,3,3,1,Sundhedsvæsen,1,Alment praktiserende læger
80255411,Dansk Faldskærms Union,3,3,1,Kultur og fritid,1,Sportsklubber
80263317,JN Group Kolding A/S,8,8,1,Bygge og anlæg,1,Opførelse af bygninger
80295618,Lægehuset i Høng I/S,11,11,1,Sundhedsvæsen,1,Alment praktiserende læger
80303718,Plejehjemmet Adelaide,100,100,1,Sociale institutioner,1,Plejehjem
80326610,AquaPri A/S,58,58,1,Landbrug,2,Ferskvandsbrug; Avl af pelsdyr mv.
80347316,DANA - Arbejdsløshedskasse for selvstændige,NA,NA,1,Offentlig administration  forsvar og politi,1,Lovpligtig socialsikring mv.
80493215,P. Christensen a/s,416,416,1,Handel,2,Detailhandel med personbiler; Engroshandel med personbiler
80511817,Vejle Rejser ApS,14,14,1,Rejsebureauer  rengøring og anden operationel service,1,Rejsearrangører
80609515,Weibel Scientific A/S,214,214,1,Elektronikindustri,1,Fremstilling af udstyr til måling
80660510,Lægerne i Møldrup I/S,5,5,1,Sundhedsvæsen,1,Alment praktiserende læger
80673612,SCANPAN A/S,146,146,2,Metalindustri; Handel,2,Fremstilling af andre færdige metalprodukter i.a.n.; Engroshandel med isenkram
80703112,Nyboes Auto ApS,36,36,1,Handel,1,Detailhandel med personbiler
80767013,Kredinor A/S,35,35,1,Rejsebureauer  rengøring og anden operationel service,1,Anden forretningsservice i.a.n.
80775415,Schiøtt Installation A/S,13,13,1,Bygge og anlæg,1,El-installation
80823614,Hjallerup Maskinforretning A/S,NA,NA,1,Handel,1,Engroshandel med landbrugsmaskiner
80837410,SC JOHNSON PROFESSIONAL A/S,14,14,1,Handel,2,Engroshandel med parfumerivarer og kosmetik; Engroshandel med kemiske produkter
80870817,KHS Nordic ApS,11,11,1,Handel,1,Engroshandel med andre maskiner og andet udstyr
80898428,Erling Andersen Snedker- & Tømrerforretning A/S,40,40,1,Bygge og anlæg,1,Tømrer- og bygningssnedkervirksomhed
80968515,Fonden WeShelter,39,39,2,Rejsebureauer  rengøring og anden operationel service; Sociale institutioner,3,Kombinerede administrationsserviceydelser; Foreninger; Dagcentre mv.
81059411,Singapore Airlines Ltd,27,27,1,Transport,1,Ruteflyvning
81091412,ZF Danmark ApS,30,30,1,Handel,2,Autoreparationsværksteder mv.; Engroshandel med reservedele og tilbehør til motorkøretøjer
81093628,Compass Group Danmark A/S,1724,1724,2,Hoteller og restauranter; Rejsebureauer  rengøring og anden operationel service,2,Anden restaurationsvirksomhed; Almindelig rengøring i bygninger
81099219,Bladt Logistics A/S,5,5,1,Transport,1,Speditører
81117012,Scancon Encoders A/S,41,41,1,Elektronikindustri,1,Fremstilling af udstyr til måling
81183228,Danbrit Akkumulator A/S,35,35,1,Handel,1,Engroshandel med reservedele og tilbehør til motorkøretøjer
81183228,Danbrit Akkumulator Aalborg A/S,35,35,1,Handel,1,Engroshandel med reservedele og tilbehør til motorkøretøjer
81191158,Halinspektørforeningen,3,3,1,Andre serviceydelser  mv.,1,Faglige sammenslutninger
81198411,hummel,215,215,1,Handel,1,Engroshandel med beklædning
81203113,NDI Group A/S,262,262,1,Handel,1,Engroshandel med reservedele og tilbehør til motorkøretøjer
81205728,Sejlklubben Lynetten,8,8,1,Kultur og fritid,1,Sportsklubber
81210519,C. Flauenskjold A/S,29,29,1,Handel,1,Engroshandel med lak
81234116,Glassolutions A/S,178,178,1,Plast-,1,Formning og forarbejdning af planglas
81246319,Studieskolen,34,34,1,Undervisning,1,Anden undervisning i.a.n.
81252017,N.C. Johansen og Søn. Odense ApS,41,41,1,Bygge og anlæg,1,Opførelse af bygninger
81294410,IWGIA,19,19,1,Andre serviceydelser  mv.,1,Andre organisationer og foreninger i.a.n.
81317216,Kjaer Group A/S,6,6,1,Handel,1,Engroshandel med personbiler
81329028,Accoat A/S,52,52,3,Plast-; Metalindustri; Ejendomshandel og udlejning,3,Fremstilling af andre plastprodukter; Overfladebehandling af metal; Udlejning af erhvervsejendomme
81330115,Interskolen,45,45,1,Undervisning,1,Folkeskoler o.lign.
81368813,Nordsjællands Efterskole,41,41,1,Undervisning,1,Ungdoms- og efterskoler
81400814,Brovandeskolen Den Lille Skole I Skagen,23,23,1,Undervisning,1,Folkeskoler o.lign.
81445710,Baltic Shipping Company A/S,31,31,1,Transport,1,Skibsmæglere
81465428,Sydkystens Bil Center A/S,34,34,1,Handel,1,Detailhandel med personbiler
81492816,NAL MedieNet,7,7,1,Ejendomshandel og udlejning,1,Ejerforeninger
81531811,Houlberg Instrumentering A/S,6,6,1,Handel,1,Engroshandel med andre maskiner og andet udstyr
81546312,Skanem Hobro A/S,67,67,1,"Træ- og papirindustri, trykkerier",1,Fremstilling af andre papir- og papvarer
81601518,Tjæreborg Industri A/S,186,186,2,Plast-; Bygge og anlæg,3,Fremstilling af byggematerialer af beton; Fremstilling af færdigblandet beton; Anlæg af ledningsnet til elektricitet og kommunikation
81636818,Three Horses A/S,1,1,1,Handel,1,Engroshandel med cykler
81638918,B & E Stål A/S,62,62,1,Metalindustri,1,Fremstilling af andre færdige metalprodukter i.a.n.
81667217,Wirtgen Denmark A/S,31,31,1,Handel,1,Engroshandel med maskiner til minedrift og bygge- og anlægsvirksomhed
81678111,Mazda Automobiler Birthe og Mogens Kloe ApS,23,23,1,Handel,2,Detailhandel med personbiler; Autoreparationsværksteder mv.
81683212,Instrulog A/S,3,3,1,It- og informationstjenester,1,Anden it-servicevirksomhed
81706719,Anton Guhle & Søn A/S,8,8,1,Bygge og anlæg,1,Glarmestervirksomhed
81727511,Henrik Wessel A/S  Amager,43,43,1,Handel,1,Detailhandel med personbiler
81730415,Nordisk Korthandel Scanmaps ApS,7,7,2,"Træ- og papirindustri, trykkerier; Handel",2,Prepress- og premedia-arbejde; Engroshandel med bøger
81745528,Nagel Danmark A/S,80,80,2,Transport; Ejendomshandel og udlejning,4,Speditører; Oplagrings- og pakhusvirksomhed; Vejgodstransport; Udlejning af erhvervsejendomme
81790213,Grimme Skandinavien A/S,61,61,1,Handel,1,Engroshandel med landbrugsmaskiner
81813418,Max Due A/S,56,56,1,Handel,1,Detailhandel med personbiler
81822514,Brødrene Dahl,934,934,2,Handel; Ejendomshandel og udlejning,4,Engroshandel med isenkram; Engroshandel med træ; Engroshandel med værktøjsmaskiner; Udlejning af erhvervsejendomme
81822514,Optimera,934,934,2,Handel; Ejendomshandel og udlejning,4,Engroshandel med isenkram; Engroshandel med træ; Engroshandel med værktøjsmaskiner; Udlejning af erhvervsejendomme
81822514,Protræ A/S,934,934,2,Handel; Ejendomshandel og udlejning,4,Engroshandel med isenkram; Engroshandel med træ; Engroshandel med værktøjsmaskiner; Udlejning af erhvervsejendomme
81822514,Saint-Gobain Distribution Denmark A/S,934,934,2,Handel; Ejendomshandel og udlejning,4,Engroshandel med isenkram; Engroshandel med træ; Engroshandel med værktøjsmaskiner; Udlejning af erhvervsejendomme
81822514,Zupply,934,934,2,Handel; Ejendomshandel og udlejning,4,Engroshandel med isenkram; Engroshandel med træ; Engroshandel med værktøjsmaskiner; Udlejning af erhvervsejendomme
81831718,Bager- & Konditormestre i Danmark (BKD),6,6,1,Andre serviceydelser  mv.,1,Erhvervs- og arbejdsgiverorganisationer
81845913,CS electric A/S,62,62,1,Bygge og anlæg,1,El-installation
81852928,EDEN SPRINGS (Denmark) A/S,19,19,1,Rejsebureauer  rengøring og anden operationel service,1,Udlejning og leasing af andet materiel
81861528,Deichmann Planter ApS,35,35,1,Handel,1,Engroshandel med blomster og planter
81876614,Smurfit Kappa Danmark,639,639,3,"Træ- og papirindustri, trykkerier; Handel; Ejendomshandel og udlejning",4,Fremstilling af bølgepap og pap og emballage af papir og pap; Fremstilling af papir og pap; Engroshandel med andre råvarer og halvfabrikata; Udlejning af erhvervsejendomme
81903514,OSG Scandinavia A/S,13,13,1,Handel,1,Engroshandel med værktøjsmaskiner
81928916,Den Selvejende Institution Ravnsborghallen,4,4,1,Kultur og fritid,1,Drift af sportsanlæg
81944512,Svømmeklubben Søhesten,27,27,1,Kultur og fritid,1,Sportsklubber
81956928,Nysted Efterskole,37,37,1,Undervisning,1,Ungdoms- og efterskoler
81979510,Berlitz Language Services Scandinavia A/S,50,50,2,Reklame og øvrige erhvervsservice; Undervisning,2,Oversættelse og tolkning; Anden undervisning i.a.n.
81993513,Abel & Skovgård Larsen Advokatfirma,8,8,1,Rådgivning mv.,1,Juridisk bistand
82023917,Dansk Akvakultur,6,6,1,Andre serviceydelser  mv.,1,Erhvervs- og arbejdsgiverorganisationer
82052712,RECI ApS,44,44,3,Metalindustri; Fremst. af elektrisk udstyr; Møbel- og anden industri mv.,3,Fremstilling af andre tanke og beholdere af metal; Fremstilling af elektriske fordelings- og kontrolapparater; Reparation af jern- og metalvarer
82104313,Bosch Rexroth A/S,76,76,1,Handel,1,Engroshandel med andre maskiner og andet udstyr
82116117,Bramidan,115,115,3,Maskinindustri; Møbel- og anden industri mv.; Handel,3,Fremstilling af øvrige maskiner til specielle formål i.a.n.; Installation af industrimaskiner og -udstyr; Engroshandel med andre maskiner og andet udstyr
82148310,Henne Strand Apartments Hotel,1,1,1,Ejendomshandel og udlejning,1,Ejerforeninger
82151419,DKT A/S,19,19,2,Fremst. af elektrisk udstyr; Handel,4,Fremstilling af lyslederkabler; Fremstilling af andet elektrisk udstyr; Fremstilling af tilbehør til ledninger og kabler; Engroshandel med andre maskiner og andet udstyr
82201610,Autoforum Middelfart,18,18,1,Handel,1,Detailhandel med personbiler
82251014,Hjernø Gustafsen A/S,34,34,2,Bygge og anlæg; Handel,2,VVS- og blikkenslagerforretninger; Engroshandel med andre maskiner og andet udstyr
82378014,Systemair A/S,190,190,1,Maskinindustri,1,Fremstilling af køle- og ventilationsanlæg (til industriel brug)
82479910,K. Pedersen og Sønner Byggefirma A/S,2,2,1,Finansiering og forsikring,1,Anden finansiel formidling undtagen forsikring og pensionsforsikring
82508414,CB Svendsen A/S,41,41,1,Elektronikindustri,3,Fremstilling af udstyr til måling; Fremstilling af elektroniske komponenter og plader; Fremstilling af kommunikationsudstyr
82512314,Robert Damkjær A/S,NA,NA,1,Finansiering og forsikring,1,Ikke-finansielle holdingselskaber
82530711,EHRNO flexible a/s,36,36,1,Plast-,2,Fremstilling af plader; Fremstilling af andre plastprodukter
82553614,Knudsen Plast A/S,65,65,1,Plast-,1,Fremstilling af andre plastprodukter
82557210,HOUNÖ A/S,130,130,2,Maskinindustri; Handel,2,Fremstilling af maskiner til føde-; Engroshandel med andre maskiner og andet udstyr
82559310,C.C. Brun Entreprise A/S,78,78,1,Bygge og anlæg,1,Opførelse af bygninger
82567518,Firstcom Europe A/S,31,31,1,Telekommunikation,1,Anden telekommunikation
82568816,A/S Ninolab,16,16,1,Handel,1,Agenturhandel med specialiseret varesortiment i.a.n.
82583319,Seri Q Sign A/S,32,32,2,Metalindustri; Handel,2,Fremstilling af andre færdige metalprodukter i.a.n.; Engroshandel med andre maskiner og andet udstyr
82588612,Turbovex A/S,12,12,1,Maskinindustri,1,Fremstilling af køle- og ventilationsanlæg (til industriel brug)
82592318,H. Dræberg Specialfabrik A/S,20,20,2,Handel; Rådgivning mv.,2,Ikke-specialiseret engroshandel; Rådgivende ingeniørvirksomhed inden for produktions- og maskinteknik
82633456,Banks Mc/Robin Bank Madsen,2,2,1,Handel,1,Salg
82634916,Tønnes & Ulstrup A/S,50,50,1,Bygge og anlæg,1,Tømrer- og bygningssnedkervirksomhed
82675418,Lindpro A/S,500 - 999,500,1,Bygge og anlæg,1,El-installation
82778810,Danske Tandplejere,10,10,1,Andre serviceydelser  mv.,1,Fagforeninger
82799710,Arberg Time A/S,14,14,1,Handel,1,Engroshandel med ure
82851712,Nyborg Rejser A/S,10,10,1,Transport,1,Turistkørsel og anden landpassagertransport
82857613,HS Tarm A/S,29,29,1,Handel,1,Engroshandel med isenkram
82861513,Granby Pack,80,80,2,"Træ- og papirindustri, trykkerier; Handel",2,Fremstilling af træemballage; Engroshandel med andre råvarer og halvfabrikata
82863028,Restaurant Prinses Juliana,9,9,2,Hoteller og restauranter; Finansiering og forsikring,2,Restauranter; Investeringsselskaber
82876219,Jørn Glad A/S,32,32,1,Handel,1,Engroshandel med maskiner til minedrift og bygge- og anlægsvirksomhed
82883711,Kirkens Korshær,70,70,2,Handel; Sociale institutioner,4,Detailhandel med brugte varer i forretninger; Foreninger; Andre former for institutionsophold; Andre sociale foranstaltninger uden institutionsophold i.a.n.
82902511,ODIN Engineering A/S,58,58,2,Maskinindustri; Møbel- og anden industri mv.,2,Fremstilling af øvrige maskiner til specielle formål i.a.n.; Reparation af maskiner
82941312,Johs. Pedersen a/s,91,91,2,Transportmiddelindustri; Ejendomshandel og udlejning,2,Fremstilling af andre dele og tilbehør til motorkøretøjer; Udlejning af erhvervsejendomme
82942513,Agrometer A/S,68,68,2,Bygge og anlæg; Handel,3,Anlæg af ledningsnet til væsker; Anden anlægsvirksomhed i.a.n.; Engroshandel med landbrugsmaskiner
82968113,Kolding Realskole,104,104,1,Undervisning,1,Folkeskoler o.lign.
82983228,Bogballe A/S,58,58,1,Maskinindustri,1,Fremstilling af landbrugs- og skovbrugsmaskiner
83008512,Air-Consult ApS,8,8,1,Handel,1,Engroshandel med andre maskiner og andet udstyr
83016612,Naturstensgruppen A/S,17,17,1,Plast-,1,Tilhugning
83024917,Ole Lynggaard Copenhagen,91,91,2,Møbel- og anden industri mv.; Handel,2,Fremstilling af smykker i ædle metaller og relaterede produkter; Engroshandel med ure
83028610,SEEPEX Nordic A/S,11,11,1,Handel,1,Engroshandel med andre maskiner og andet udstyr
83031212,Skjern Paper A/S,82,82,1,"Træ- og papirindustri, trykkerier",1,Fremstilling af papir og pap
83041218,Cufadan Industri A/S,10,10,1,Ejendomshandel og udlejning,1,Udlejning af erhvervsejendomme
83054328,Dansk Køkkenhåndværk A/S,9,9,1,Møbel- og anden industri mv.,1,Fremstilling af køkkenmøbler
83059311,Mejlshede Låse/Nøgler A/S,41,41,1,Andre serviceydelser  mv.,1,Reparation af andre varer til personligt brug og husholdningsbrug
83090413,Scantox A/S,61,61,1,Forskning og udvikling,1,Anden forskning og eksperimentel udvikling inden for naturvidenskab og teknik
83099828,Schur Pack Denmark a/s,282,282,2,"Træ- og papirindustri, trykkerier; Ejendomshandel og udlejning",3,Fremstilling af bølgepap og pap og emballage af papir og pap; Fremstilling af andre papir- og papvarer; Udlejning af erhvervsejendomme
83100028,Schur International a/s,7,7,2,Finansiering og forsikring; Rådgivning mv.,2,Anden finansiel formidling undtagen forsikring og pensionsforsikring; Ikke-finansielle hovedsæders virksomhed
83110414,Idpeople A/S,29,29,1,Handel,1,Engroshandel med andre maskiner og andet udstyr
83113219,RFX + Care International A/S,15,15,1,Handel,1,Engroshandel med medicinalvarer og sygeplejeartikler
83121211,Donaldson Scandinavia,8,8,1,Handel,1,Engroshandel med andre maskiner og andet udstyr
83126914,Fomaco A/S,100,100,2,Maskinindustri; Handel,2,Fremstilling af maskiner til føde-; Engroshandel med andre maskiner og andet udstyr
83131128,Story House Egmont A/S,267,267,1,Forlag  tv og radio,1,Udgivelse af ugeblade og magasiner
83135719,Uldalls Jernstøberi,58,58,1,Metalindustri,1,Støbning af jernprodukter
83151110,Sv. Søger & Søn ApS,10,10,1,Transportmiddelindustri,1,Fremstilling af karosserier til motorkøretøjer; fremstilling af påhængsvogne og sættevogne
83169915,Dansk Sintermetal A/S,66,66,2,Metalindustri; Maskinindustri,3,Smedning  presning  sænksmedning og valsning af metal; pulvermetallurgi; Fremstilling af låse og hængsler; Fremstilling af lejer
83175419,EKJ rådgivende ingeniører as,223,223,1,Rådgivning mv.,1,Rådgivende ingeniørvirksomhed inden for byggeri og anlægsarbejder
83209313,VedvarendeEnergi,15,15,1,Andre serviceydelser  mv.,1,Andre organisationer og foreninger i.a.n.
83231211,Brdr. Sørensen Møbler ApS,18,18,1,Handel,1,Møbelforretninger
83246359,Svendborg Museum,35,35,1,Kultur og fritid,1,Museer
83247215,Fyns Galvanisering A/S,21,21,1,Metalindustri,1,Overfladebehandling af metal
83257717,Sika Footwear A/S,61,61,2,Handel; Ejendomshandel og udlejning,2,Engroshandel med fodtøj; Udlejning af erhvervsejendomme
83280115,Korinth Efterskole,23,23,1,Undervisning,1,Ungdoms- og efterskoler
83336013,E. Bank Lauridsen Holding A/S,12,12,1,Finansiering og forsikring,1,Ikke-finansielle holdingselskaber
83350717,Bofællesskabet Rose Marie,NA,NA,1,Sociale institutioner,1,Døgninstitutioner for personer med psykiske handicap
83378514,Tegnestuen Hindevadgaard Maa  Mdd ApS,2,2,2,Landbrug; Rådgivning mv.,3,Dyrkning af korn (undtagen ris); Avl af heste og dyr af hestefamilien; Arkitektvirksomhed
83435828,Plejecenter Antvorskov,224,224,1,Sociale institutioner,2,Plejehjem; Hjemmehjælp
83442115,Frilund Biler ApS,NA,NA,1,Ejendomshandel og udlejning,1,Udlejning af erhvervsejendomme
83455128,Hydratech Industries A/S,143,143,2,Maskinindustri; Møbel- og anden industri mv.,2,Fremstilling af hydraulisk udstyr; Reparation af maskiner
83457619,Nordic Pet Group Aps,6,6,1,Handel,1,Ikke-specialiseret engroshandel
83459816,Bendixen Neon ApS,16,16,2,Fremst. af elektrisk udstyr; Handel,2,Fremstilling af elektriske belysningsartikler; Engroshandel med elektriske husholdningsartikler
83464410,H. Folmer & Co. I/S,10,10,1,Transport,2,Sø- og kysttransport af gods; Skibsmæglere
83552018,Burcharth Gulventreprise A/S,20 - 49,20,1,Bygge og anlæg,1,Udførelse af gulvbelægninger og vægbeklædning
83591528,SUN-AIR of Scandinavia A/S,75,75,2,Møbel- og anden industri mv.; Transport,3,Reparation og vedligeholdelse af luft- og rumfartøjer; Ruteflyvning; Charter- og taxiflyvning
83648813,Poul Due Jensens Fond,7,7,1,Finansiering og forsikring,1,Anden finansiel formidling undtagen forsikring og pensionsforsikring
83658754,Diernæs Menighedsråd,NA,NA,1,Andre serviceydelser  mv.,1,Religiøse institutioner og foreninger
83672617,AH Metal Solutions A/S,38,38,1,Metalindustri,1,Fremstilling af andre færdige metalprodukter i.a.n.
83693711,Carrier Refrigeration Denmark A/S,62,62,2,Bygge og anlæg; Handel,2,VVS- og blikkenslagerforretninger; Engroshandel med andre maskiner og andet udstyr
83712619,Midt Factoring A/S,59,59,2,Finansiering og forsikring; Ejendomshandel og udlejning,2,Anden finansiel formidling undtagen forsikring og pensionsforsikring; Udlejning af erhvervsejendomme
83720913,ToolMatic,10,10,1,Handel,1,Engroshandel med isenkram
83742313,Cook Medical,788,788,1,Møbel- og anden industri mv.,1,Fremstilling af medicinske og dentale instrumenter samt udstyr hertil
83744014,Biofarma Logistik A/S,44,44,1,Handel,1,Engroshandel med medicinalvarer og sygeplejeartikler
83806710,Randers Golf Klub,14,14,1,Kultur og fritid,1,Sportsklubber
83815310,Daloc Danmark A/S,9,9,1,Handel,1,Engroshandel med træ
83836717,Skanderborg Svømmeklub,9,9,1,Kultur og fritid,1,Sportsklubber
83839910,AGF A/S,155,155,1,Kultur og fritid,1,Sportsklubber
83840315,Danmarks Restauranter & Caféer,13,13,1,Andre serviceydelser  mv.,1,Erhvervs- og arbejdsgiverorganisationer
83842016,TP Radio,14,14,1,Elektronikindustri,1,Fremstilling af kommunikationsudstyr
83876611,GMR Maskiner A/S,43,43,2,Maskinindustri; Handel,2,Fremstilling af landbrugs- og skovbrugsmaskiner; Engroshandel med landbrugsmaskiner
83896213,foamtex ApS,44,44,1,Tekstil- og læderindustri,1,Efterbehandling af tekstiler
83900628,Marine Ingredients Denmark,3,3,1,Andre serviceydelser  mv.,1,Erhvervs- og arbejdsgiverorganisationer
83906413,Flakkebjerg Efterskole,47,47,1,Undervisning,1,Ungdoms- og efterskoler
83955716,Jakon A/S,348,348,1,Bygge og anlæg,1,Tømrer- og bygningssnedkervirksomhed
83973315,Dansk IT,27,27,1,Andre serviceydelser  mv.,1,Andre organisationer og foreninger i.a.n.
84011312,Værkstedernes Indkøbsforening,15,15,1,Handel,1,Engroshandel med reservedele og tilbehør til motorkøretøjer
84024716,Danske Psykomotoriske Terapeuter,7,7,1,Andre serviceydelser  mv.,1,Fagforeninger
84039810,Linatech A/S,70,70,3,Metalindustri; Maskinindustri; Møbel- og anden industri mv.,4,Fremstilling af andre tanke og beholdere af metal; Fremstilling af andre maskiner til generelle formål i.a.n.; Fremstilling af øvrige maskiner til specielle formål i.a.n.; Reparation af maskiner
84059528,MapsPeople A/S,72,72,2,Forlag  tv og radio; It- og informationstjenester,2,Udgivelse af bøger; Computerprogrammering
84132713,Norm-Teknik A/S,11,11,2,Metalindustri; Handel,2,Smedning  presning  sænksmedning og valsning af metal; pulvermetallurgi; Engroshandel med metaller og metalmalme
84164828,MacArtney A/S,146,146,2,Maskinindustri; Handel,2,Fremstilling af løfte- og håndteringsudstyr; Engroshandel med andre maskiner og andet udstyr
84173312,Kalundborg Golf Klub,8,8,1,Kultur og fritid,1,Sportsklubber
84196312,JUAL A/S,166,166,2,Metalindustri; Ejendomshandel og udlejning,2,Fremstilling af andre færdige metalprodukter i.a.n.; Udlejning af erhvervsejendomme
84279315,Husen Advokater,18,18,1,Rådgivning mv.,1,Juridisk bistand
84299715,Johs. Tandrup A/S,36,36,1,Handel,1,Engroshandel med træ
84315818,EIVA a/s,70,70,2,Handel; Rejsebureauer  rengøring og anden operationel service,2,Engroshandel med andre maskiner og andet udstyr; Udlejning af kontormaskiner og -udstyr
84364711,Dansk Bilglas A/S,90,90,1,Handel,1,Autoreparationsværksteder mv.
84411310,Neotherm A/S,32,32,1,Handel,1,Engroshandel med isenkram
84534412,SAMSON AGRO A/S,248,248,2,Maskinindustri; Transportmiddelindustri,2,Fremstilling af landbrugs- og skovbrugsmaskiner; Fremstilling af karosserier til motorkøretøjer; fremstilling af påhængsvogne og sættevogne
84699128,Ankenævnet for Forsikring,22,22,1,Finansiering og forsikring,1,Andre hjælpetjenester i forbindelse med forsikring og pensionsforsikring
84756512,Vestfyns El-Anlæg  Nr. Åby A/S,75,75,1,Bygge og anlæg,1,El-installation
84787515,Svalk Handel ApS,15,15,1,Handel,1,Engroshandel med isenkram
84853518,Lindhardt og Ringhof,129,129,1,Rejsebureauer  rengøring og anden operationel service,1,Fotokopiering
84853518,Nordisk Film,129,129,1,Rejsebureauer  rengøring og anden operationel service,1,Fotokopiering
84868612,Overgaard Transformere ApS,1,1,1,Ejendomshandel og udlejning,1,Udlejning af erhvervsejendomme
84870714,Brancheforeningen Danske Byggecentre,14,14,1,Andre serviceydelser  mv.,1,Erhvervs- og arbejdsgiverorganisationer
84890715,LBH INTERNATIONAL A/S,20,20,2,Plast-; Handel,2,Fremstilling af glasfiber; Engroshandel med træ
84894516,Den Selvejende Institution Allerød Privatskole,NA,NA,1,Kultur og fritid,1,Drift af sportsanlæg
84904716,Bornholms Tidende,NA,NA,1,"Træ- og papirindustri, trykkerier",1,Anden trykning
85033328,Vest Tryk ApS,8,8,1,"Træ- og papirindustri, trykkerier",1,Anden trykning
85097512,Stenstrup Lægehus I/S Stavenulter  Fricke og Bau-Madsen,12,12,1,Sundhedsvæsen,1,Alment praktiserende læger
85107119,First Transport ApS,7,7,1,Transport,1,Vejgodstransport
85121219,Gruber A/S,16,16,1,Metalindustri,1,Fremstilling af håndværktøj
